STATENAM,YEAR,PJOWAR,PMAIZE,PWHEAT,PSUGAR,PPOTATO,PGNUT,PRICE,PBAJRA,PTUR,PRAGI,PTOBAC,PBARLEY,PGRAM,PSESAMUM,PRMSEED,PCOTTON,POPULS,PSOY,PSUNFLWR,PJUTE
MAHARASHTRA,1978,109.992,95.9,141.924,133.96,85.83,242.904,108.508,105.676,207.232,105.676,545.28,107.672,207.232,361.068,275.06,411.6,395.024,0,0,0
TAMIL_NADU,1978,76.01666667,86.55,169,126.0075,109.86,260.925,242.9166667,81,220.75,81,375,74.69,220.75,304.7633333,275.06,338.7125,223.0182258,0,0,0
ANDHRA_PRADESH,1978,89.16315789,89.7,169,106.0089474,88.12,196.0152632,148.9894737,79.11052632,212.3047368,79.11052632,713.7710526,74.69,212.3047368,302.3810526,275.06,363.5963158,183.1057021,0,0,0
KARNATAKA,1978,133.0631579,85.08421053,167.757895,101.2105263,88.19,196.9473684,148.2421053,74.26842105,210.3052632,74.26842105,502.6842105,74.69,210.3052632,319.0531579,298.5,322.0578947,147.2977443,0,0,0
GUJARAT,1978,114.9222222,113.8277778,140.094444,180.7833333,80.74,371.2333333,130.9166667,114.85,223.8333333,114.85,275.5,112.0444444,223.8333333,284.1166667,200.3277778,227.0833333,307.6277778,0,0,0
BIHAR,1978,0,108.9472603,119.591236,141.6841006,65.93595141,333.2009388,92.29798653,0,268.18296,94.88021588,1060.975447,93.85442329,215.8848471,370.0361029,335.3984265,0,268.18296,0,0,111.3103453
MADHYA_PRADESH,1978,95.83488372,93.15116279,123.813953,116.6623256,60.88,223.0388372,168.2930233,90.32790698,175.8186047,90.32790698,681.644186,74.69,175.8186047,334.6055814,275.06,332.0686047,233.9541947,0,0,0
ORISSA,1978,91.36307692,85.21153846,120.063846,126.1107692,56.68846154,213.4692308,124.1,84.12538462,241.7938462,84.52461538,725.2430769,0,187.0346154,315.3715385,308.5646154,372.0269231,241.7938462,0,0,263.11
PUNJAB,1978,111.3,105.2,115,84.32,88.12,193.38,84.7,102.7,170.51,102.7,113.08,82.88,170.51,414.62,304.3,267.48,170.51,0,0,0
TAMIL_NADU,1979,95.78333333,98.69166667,180,238.16,144.56,267.02,181.5166667,87.05,239.78,87.05,511.12,116.63,239.78,390.84,378.93,324.53,239.78,0,0,0
MAHARASHTRA,1979,117.992,108.196,162.808,252.28,113.36,309.33,120.828,113.572,223.52,113.572,645.62,116.63,223.52,475.39,378.93,351.62,223.52,0,0,0
BIHAR,1979,0,124.2660438,138.748585,248.4065176,94.47717894,412.4167647,107.7525041,0,258.5300506,104.6870709,1160.087688,111.1951502,249.9833871,398.9514906,391.7257976,0,258.5300506,0,0,114.9928753
PUNJAB,1979,99.2,110.3,118.3,222.57,115.95,232.96,94.5,110.9,241.36,110.9,71.06,102.92,241.36,230.21,360.07,317.44,241.36,0,0,0
HARYANA,1979,113.6666667,122,133.333333,137,115.95,253,105.1666667,118.3333333,264,118.3333333,257,128,264,453,393,360,264,0,0,0
GUJARAT,1979,124.5166667,122.85,150.066667,236.09,115.95,284.28,129.2722222,126.9833333,261.88,126.9833333,237.78,114.13,261.88,404.75,359.01,368.02,261.88,0,0,0
MADHYA_PRADESH,1979,110.1767442,113.4930233,153.806977,252.28,100.02,279.14,190.1162791,124.3976744,201.58,124.3976744,674.17,116.63,201.58,412.66,378.93,340.01,201.58,0,0,0
WEST_BENGAL,1979,0,121.85,132.556667,251.0453333,101.5646667,0,222.0793333,0,0,0,1161.2,124.2166667,226.6653333,0,373.512,0,0,0,0,183.9822373
KARNATAKA,1979,92.42105263,96.94736842,180.636842,157,91.01,260.94,99.60526316,87.28947368,242.83,87.28947368,746.85,116.63,242.83,426.13,294.24,330.76,242.83,0,0,0
ANDHRA_PRADESH,1979,94.50526316,97.20526316,180,238.16,115.95,256.21,97.67894737,88.00526316,242.68,88.00526316,857.98,116.63,242.68,386.93,378.93,440.32,242.68,0,0,0
UTTAR_PRADESH,1979,114.4479167,109.925,123.85,151.4,46.53,246.34,110.3416667,121.9041667,212.18,121.9041667,240.16,108.01,212.18,432.15,383.03,266.37,212.18,0,0,188.0683333
RAJASTHAN,1979,117.0965385,120.6607692,145.603846,239.4,115.95,296.78,261.6,126.0438462,224.71,126.0438462,510.96,115.46,224.71,385.65,335.45,334,224.71,0,0,0
ORISSA,1979,101.1269231,104.3284615,140.286923,246.29,100.6969231,269.44,134.5123077,109.3753846,249.6084615,109.98,751.9369231,0,212.8069231,401.8538462,361.6346154,382.4476923,249.6084615,0,0,254.82
ANDHRA_PRADESH,1980,121.1947368,102.5842105,251,298.22,124.84,337.76,116.8368421,98.12105263,390,98.12105263,997.01,121.17,390,387.07,417.08,530.85,390,0,319.54,0
PUNJAB,1980,114,130.4,133.5,294.87,124.84,186.2,103.05,127,363,127,338.46,99.05,363,523.3,380.72,370.88,363,0,0,0
ORISSA,1980,124.2823077,108.1184615,160.523077,342.4646154,84.45076923,338.1938462,155.2623077,114.9792308,275.4346154,111.8892308,912.0523077,0,324.6069231,434.4861538,429.3492308,489.8792308,275.4346154,0,467.02,218.27
KARNATAKA,1980,133.8894737,116.7,243.305263,243.4,114.8,319.96,121.9736842,112.5842105,375,112.5842105,490.36,121.17,375,434.59,431.72,434.4,375,0,393.28,0
TAMIL_NADU,1980,116.9416667,107.8666667,212.983333,282.66,174.95,277.37,203.0833333,108.6583333,337,108.6583333,511.41,121.17,337,473.63,417.08,371.1,337,0,428.1016667,0
MAHARASHTRA,1980,151.34,123.724,200.144,380.86,123.15,387.26,138.776,140.42,314,140.42,600,121.17,314,541.17,417.08,481.3,314,0,336.2544,0
UTTAR_PRADESH,1980,128,114,133,205,50.1,301.23,104,131,294,131,486.82,115.83,294,494.24,411.24,355,294,0,467.02,151.2191667
RAJASTHAN,1980,129.9692308,134.3307692,172.55,312.1,124.84,346.88,289.4407692,136.65,317,136.65,685.1,128.56,317,523.02,422.82,482,317,0,287.3969231,0
MADHYA_PRADESH,1980,125,111,171,373.51,76.17,338.51,182,128,310,128,849.75,121.17,310,469.43,417.08,459.72,310,0,0,0
HARYANA,1980,114.8166667,127.1666667,131.716667,258,124.84,303,107.1666667,116.6833333,340,116.6833333,374,124,340,518,368,411.5,340,0,0,0
WEST_BENGAL,1980,0,131.62,149.321333,342.296,109.1726667,0,211.7233333,0,0,0,1177.5,118.612,305.986,0,442.16,0,0,0,342.4813333,166.3444087
BIHAR,1980,0,133.0716379,162.055741,302.7225029,97.73258882,504.2949018,113.8167959,0,320.0679282,118.2081135,1181.658824,128.1714314,328.7250312,531.8402653,472.9348206,0,320.0679282,0,439.5482353,109.5060153
GUJARAT,1980,149.0333333,140.2722222,179.172222,293,109,362.05,144.4611111,150.2111111,341,150.2111111,341.05,143.81,341,521.48,424.1,459.72,341,0,0,0
MADHYA_PRADESH,1981,125,125,166,311.24,67.25,375.39,198,148,228,148,792.83,104.29,228,495.14,376.91,510.15,228,0,0,0
RAJASTHAN,1981,143.5423077,151.6576923,188.942308,332.2,120.02,397.14,297.2788462,160.7307692,278,160.7307692,519.32,141.41,278,552.12,413.98,446,278,0,305.6123077,0
PUNJAB,1981,192,144.33,142.08,256.32,120.02,396.2,112.52,145,305,145,392.2,102.78,305,532.3,365.53,456.58,305,0,0,0
GUJARAT,1981,144.7333333,146.75,188.766667,283.36,106.56,309.45,151.2555556,150.6222222,280,150.6222222,453,136.1,280,544.68,403.11,510.15,280,0,0,0
BIHAR,1981,0,145.8080767,189.642647,264.9159965,90.05550859,555.7552053,127.5671668,0,315.6252065,131.7455441,1167.659486,142.7102018,321.0874718,491.2602418,473.7582353,0,315.6252065,0,467.4070588,97.17346294
ORISSA,1981,132.0323077,121.2961538,172.567692,267.2261538,79.46538462,361.4338462,175.1846154,132.2646154,300.3246154,113.9453846,944.8923077,0,268.0592308,473.6546154,384.8469231,511.4269231,300.3246154,0,496.62,203.61
KARNATAKA,1981,143.0736842,146.6842105,228.952632,205.5,110.95,347.63,138.5210526,112.4894737,294,112.4894737,927.18,104.29,294,496.25,505.5,385.94,294,0,418.2063158,0
MAHARASHTRA,1981,149.204,126.944,204.484,227.55,113.49,390.14,147.16,136.336,291,136.336,650,104.29,291,541.15,376.91,485.83,291,0,357.5664,0
TAMIL_NADU,1981,134.3666667,125.6916667,223.241667,147.5,147.88,313,238.225,126.3,308,126.3,463.45,104.29,308,538.42,376.91,427.25,308,0,455.235,0
HARYANA,1981,115.3333333,148.9833333,145.533333,210,120.02,325,121.15,135.5666667,288,135.5666667,400,117,288,513,412,467,288,0,0,0
ANDHRA_PRADESH,1981,141.0157895,117.9263158,229,212.81,120.02,342.4,125.8684211,111.7157895,313,111.7157895,1152.25,104.29,313,444.43,376.91,513.25,313,0,339.7926316,0
UTTAR_PRADESH,1981,105,127,149,189,43.55,247.39,109,129,247,129,360.32,110.73,247,514.71,351.07,447.88,247,0,496.62,160.17
WEST_BENGAL,1981,0,146.52,184.84144,258.6858427,100.4571657,0,252.999062,0,0,0,1176.2,153.372,313.2040333,0,406.5787267,0,0,0,364.188,178.0508267
WEST_BENGAL,1982,0,171.64,212.756606,210.8230673,107.1618677,0,320.5989267,0,0,0,1170.6,170.2233333,314.8153333,0,420.644502,0,0,165.5206667,270.6806667,204.166262
GUJARAT,1982,169.3,156.8666667,214.616667,316.13,137.71,432.7,179.6111111,159.1888889,257,159.1888889,438,160.86,257,613.58,417.28,453.5,257,163.0127778,0,0
RAJASTHAN,1982,148.2384615,156.3769231,196.646154,293.67,136.45,416.63,315.1007692,152.95,261,152.95,466.63,134.26,261,616.91,348.28,444,261,138.8984615,227.1446154,0
HARYANA,1982,118.4666667,161.4666667,165.3,210,136.45,414,127.9,132.5166667,277,132.5166667,364,138,277,484,437,479,277,0,0,0
MADHYA_PRADESH,1982,135,137,201,241.51,105.19,385.41,238,154,217,154,1011.45,130.77,217,569.03,403.9,413.29,217,225.71,0,0
BIHAR,1982,0,171.1474112,217.596686,224.5975324,121.0466053,569.1250482,152.2802688,0,359.3490435,151.6114235,1251.705918,168.9927718,303.7182629,466.9552265,477.5352588,0,359.3490435,0,369.11,141.6743894
KARNATAKA,1982,129.0105263,136.3315789,260.057895,184.1,119.24,366.51,149.1315789,116.4,285,116.4,846.11,130.77,285,534.45,403.9,413.24,285,0,310.8294737,0
ANDHRA_PRADESH,1982,130.2210526,131.3052632,264,192.13,136.45,371.31,137.6894737,141.94,262,114.9,1026.47,130.77,262,488.48,403.9,488.75,262,0,252.5489474,0
MAHARASHTRA,1982,156.624,135.796,229.488,230.06,121.23,421.69,165.488,118.0666667,286,141.94,747.5,130.77,286,568.76,403.9,484.23,286,0,265.7592,0
TAMIL_NADU,1982,124.8083333,132.2916667,257.991667,151.37,113.67,382,243.6166667,136.7376923,293,118.0666667,446.32,130.77,293,552.89,403.9,406.52,293,0,338.3508333,0
ORISSA,1982,182.1484615,134.5138462,203.658462,216.5953846,100.1553846,379.4446154,211.1261538,168,326.4484615,124.1092308,1017.689231,0,250.3823077,534.9453846,405.9646154,445.1484615,326.4484615,0,369.11,317.82
PUNJAB,1982,183,157.35,151.89,270,136.45,369.68,123.88,114.9,328,168,364,118.78,328,578.04,408.59,487.5,328,0,0,0
UTTAR_PRADESH,1982,139,147,168,149.5,73.68,312.23,126,138,227,138,441.92,137.12,227,587,411.86,476.95,227,225.71,369.11,181.3679167
MADHYA_PRADESH,1983,131,129,178,289,129,442,259,124,284,124,959,133,284,640,496,569,284,360.24,0,0
UTTAR_PRADESH,1983,125,140,148,170,61,389,134,124,288,124,596,127,288,693,486,515,288,360.24,590.36,231.8414583
WEST_BENGAL,1983,0,183.62,166.793528,281.3695267,91.65934233,0,324.4144887,0,0,0,1501.8,143.318,310.4064,0,506.1466667,0,0,264.176,432.9306667,290.96792
HARYANA,1983,161.2,161.35,158.666667,244,116,424,140.1666667,119.25,343,119.25,487,141,343,592,369,519.5,343,0,0,0
KARNATAKA,1983,156.1315789,147.6894737,276.136842,200,149,405,174.5526316,128.5736842,348,128.5736842,979,133,348,609,496,460,348,0,497.1452632,0
ORISSA,1983,196.9869231,132.1415385,171.23,286.5069231,108.8984615,428.3292308,228.6838462,126.53,379.2330769,132.5130769,1001.388462,0,306.5523077,604.7592308,499.3538462,582.8515385,379.2330769,0,590.36,453.7
RAJASTHAN,1983,141.4730769,142.5807692,187.957692,240,116,470,340.1423077,144.3423077,294,144.3423077,521,139,294,660,468,470,294,221.6861538,363.2984615,0
TAMIL_NADU,1983,154.4833333,153.0166667,260.291667,265,127,430,275.95,142.65,298,142.65,665,133,298,593,496,484,298,0,541.1633333,0
MAHARASHTRA,1983,154.92,135,209.136,262,104,407,163.636,136.816,308,136.816,800,133,308,588,496,494,308,0,425.0592,0
GUJARAT,1983,129,136,177,240,116,470,193,144,294,144,521,139,294,660,468,470,294,260.1733333,0,0
BIHAR,1983,0,182.3426453,178.35469,279.4239094,96.62731512,679.9059676,175.2069888,0,365.3800647,167.7773265,1608.9273,141.4057,337.1905665,588.0144176,494.6073741,0,365.3800647,0,555.6329412,189.2040059
ANDHRA_PRADESH,1983,152,137,278,287,116,409,149,129,345,129,1059,133,345,557,496,601,345,0,403.9305263,0
PUNJAB,1983,192,158.83,152.72,282,116,500,134.86,169,288,169,487,129,288,663,475,503.5,288,0,0,0
MADHYA_PRADESH,1984,127.25,113.63,173.25,334.68,92.89,463.3,135.84,120.06,338.75,120.06,880.55,131.48,395.97,569.44,414.73,560.53,338.75,277.46,0,0
MAHARASHTRA,1984,156.15,135.57,213.74,273.26,106.16,402.86,171.06,148.27,456.48,148.27,900,131.48,351.53,589.79,414.73,506.35,456.48,0,351.3888,0
UTTAR_PRADESH,1984,112.83,117.62,153.94,193.2,41.39,414.5,122.89,111.33,323.03,111.33,489.27,139.74,372.34,617.8,416.38,665.97,323.03,277.46,488.04,355.3172917
ANDHRA_PRADESH,1984,145.51,117.05,173.25,293.22,92.89,423.55,138.36,126.81,358.61,126.81,1124.75,131.48,412.68,651.69,414.73,547.15,358.61,0,333.9221053,0
TAMIL_NADU,1984,153.04,137.81,197.27,265.75,106.1,406.98,255.06,130.36,367.2,130.36,745.26,131.48,412.49,590.74,549.06,470.11,367.2,0,447.37,0
KARNATAKA,1984,169.47,150.13,236.97,216.6,122.03,422.69,162.32,145.54,379.55,145.54,941.71,131.48,449.18,684.23,549.06,448.54,379.55,0,410.9810526,0
HARYANA,1984,171,157,166,298,102.86,486,146,149,377.23,149,355,161,465,601,392,507,377.23,0,0,0
WEST_BENGAL,1984,0,169.3,157.475333,374.3233333,108.5466667,0,315.6093333,0,0,0,1322.4,200,396.67,0,422.5466667,0,0,203.4706667,357.896,736.7053333
PUNJAB,1984,215,145.2,161.24,340.77,61.38,404.33,146.83,165.75,377.23,165.75,355,150.18,466.68,763.54,501.02,545,377.23,0,0,0
GUJARAT,1984,178.65,184.14,211.21,370.48,102.57,472.7,196.28,161.21,399.19,161.21,468.42,178.28,405.51,641.53,396.6,444.53,399.19,200.3877778,0,0
RAJASTHAN,1984,132.47,132.61,185.4,304.47,73.18,440.15,167.22,138.07,324.35,138.07,540.66,149.8,397.17,657.03,353.22,603.67,324.35,170.7446154,300.3323077,0
BIHAR,1984,0,179.1742782,179.112487,319.2149753,123.4771034,731.5849818,166.4003965,0,386.08475,164.8477818,1286.06581,146.2585386,416.3132071,554.4903476,491.1290024,0,386.08475,0,459.3317647,453.6589976
ORISSA,1984,181.9092308,115.0769231,164.746154,334.4646154,156.7053846,446.4838462,197.4361538,122.9053846,347.1523077,175.2253846,983.8653846,0,400.66,604.1376923,419.0623077,554.9776923,347.1523077,0,488.04,1137.28
HARYANA,1985,189,165,170,326,268.69,555,173,165,398.44,165,373,150,375,646,508,519,398.44,0,0,0
TAMIL_NADU,1985,164.48,168.35,209.37,267.87,120.63,388.7,266.91,153.98,346.59,153.98,766.67,152.12,480.34,576.14,571.7,440.74,346.59,0,471.5241667,0
MADHYA_PRADESH,1985,150.1,154.68,200.49,407.42,175.39,427.58,137.06,161.2,351.12,161.2,1336.07,152.12,378.5,595.3,398.83,479.7,351.12,285.12,0,0
KARNATAKA,1985,165.03,197.7,300.9,237.3,150.23,409.99,193.42,160.82,365.17,160.82,831.97,152.12,479.46,616.95,571.7,357.24,365.17,0,433.1705263,0
UTTAR_PRADESH,1985,123.75,144.56,166.83,220.3,128,430.1,125.54,138.36,338.3,138.36,357.83,141.36,405.13,601.82,418.83,509.6,338.3,285.12,514.39,355.956875
ORISSA,1985,195.0938462,154.7223077,187.213846,360.7376923,153.5646154,430.3776923,205.07,152.71,352.6569231,141.4038462,1338.131538,0,385.1307692,589.5953846,418.2461538,471.4146154,352.6569231,0,514.39,376.55
WEST_BENGAL,1985,0,160.36,182.154749,340.338084,136.2804009,0,336.0737553,0,0,0,1411.2,193.0733333,352.793862,0,493.62576,0,0,209.088,377.2193333,265.100798
BIHAR,1985,0,169.6859624,184.371688,368.6531688,148.4257468,673.3714012,159.1711941,0,393.6912194,152.9914167,1439.926394,158.8081065,430.7855788,539.8186282,480.6429735,0,393.6912194,0,484.1317647,160.6936018
ANDHRA_PRADESH,1985,150.32,154.78,200.49,319.57,175.39,434.19,152.4,141.13,354.69,141.13,1340.94,152.12,467.69,581.98,398.83,459.98,354.69,0,351.9510526,0
MAHARASHTRA,1985,154.8,138.36,232.02,294.16,129.1,423.93,180.73,165.32,450.13,165.32,872.5,152.12,369.43,597.13,398.83,486.9,450.13,0,370.3608,0
GUJARAT,1985,198.7,200.05,247.3,447.8,241.3,508.38,215.27,227.3,375.8,227.3,406.34,193.7,408.8,679.34,426.1,417.59,375.8,205.92,0,0
PUNJAB,1985,250.56,183.48,162.41,358.75,160.32,448.35,150.5,192.12,398.44,192.12,373,157.17,492.25,729.09,461.4,479.71,398.44,0,0,0
RAJASTHAN,1985,155.43,189.59,202.39,408.08,191.16,437.93,219.57,187.28,342.59,187.28,419.63,160.3,361.43,634.45,431.21,470.93,342.59,175.4584615,316.5476923,0
PUNJAB,1986,205,189,169,407,130,522,201,198,585,198,400,144,404,656,418,462,585,0,0,0
RAJASTHAN,1986,172,191,198,387,155,543,211,186,503,186,710,149,358,885,651,462,503,282.9230769,364.4861538,0
HARYANA,1986,210,227,181,279,217.87,598,173,173,585,173,400,181,384,823,748,530,585,0,0,0
MADHYA_PRADESH,1986,165,152,200,372,162,571,146,153,500,153,1159,138,335,865,606,571,500,459.75,0,0
MAHARASHTRA,1986,164,143,242,324,165,468,199,166,507,166,842,138,360,745,606,462,507,0,426.4488,0
TAMIL_NADU,1986,176,167,236,277,192,502,290,163,392,163,638,138,471,716,667,457,392,0,542.9325,0
ANDHRA_PRADESH,1986,154,160,200,318,162,537,161,154,477,154,1209,138,384,742,606,614,477,0,405.2510526,0
GUJARAT,1986,199,209,259,500,303,652,226,211,571,211,502,180,462,801,558,617,571,332.0416667,0,0
WEST_BENGAL,1986,0,188,195,346,129,0,303,0,0,0,1418,170,355,0,532,0,0,337.15,434.346,121.25
ORISSA,1986,199.1923077,155.3846154,197.884615,350.4615385,148.0384615,556.6153846,212.9576923,153.4230769,490.2692308,139.7692308,1180.153846,0,353.5769231,812.9615385,574.6923077,589.1923077,490.2692308,0,592.29,167.66
UTTAR_PRADESH,1986,138,199,178,189,104,463,125.54,146,497,146,384,171,415,767,617,520,497,459.75,592.29,108.5
KARNATAKA,1986,160,161,314,260,200,506,180,149,480,149,920,138,397,876,667,516,480,0,498.7705263,0
BIHAR,1986,0,188,188,320,188,883.6595865,177,0,380,154,1418,140,365,592,579,0,380,0,557.4494118,73.62352941
UTTAR_PRADESH,1987,135,176,200,242,96,406,136,166,520,166,480,188,616,952,588,681,520,527.14,656.45,113.85875
PUNJAB,1987,201,167,190,522,119.9,457,218,225,613,225,500,159,600,815,398,605,613,0,0,0
BIHAR,1987,0,203,233,321,175,1083.831808,219,0,566,168,1852,203,456,960,691,0,566,0,656.45,79.24235294
MAHARASHTRA,1987,163,152,252,336,166,518,207,168,559,168,874,178,392,804,720,478,559,0,472.644,0
ANDHRA_PRADESH,1987,169,176,139,352,143,627,175,168,654,168,1934,178,485,899,720,857,654,0,449.15,0
KARNATAKA,1987,164,174,300,270,198,617,193,158,669,158,1343,178,442,961,792,591,669,0,552.8,0
TAMIL_NADU,1987,180,180,225,288,190,612,311,173,546,173,931,178,524,785,792,523,546,0,601.7458333,0
HARYANA,1987,206,201,204,358,201,524,188,197,613,197,500,200,570,1022,713,694,613,0,0,0
GUJARAT,1987,228,219,279,475,181,786,297,229,685,229,1320,261,633,1035,662,814,685,380.7122222,0,0
RAJASTHAN,1987,183,207,243,437,143,707,272,224,582,224,634,216,489,1161,681,941,582,324.3938462,403.9692308,0
ORISSA,1987,212.6153846,170.8076923,173.269231,376.3461538,121.4230769,673.1538462,231.7823077,173.7692308,699.5769231,170.8846154,1456.307692,0,460.8461538,927.1538462,710.6923077,891.0384615,699.5769231,0,656.45,180.47
MADHYA_PRADESH,1987,155,167,139,375,143,707,168,178,733,178,1106,178,435,1048,720,916,733,527.14,0,0
WEST_BENGAL,1987,0,203,220,403,92,0,355,0,0,0,1852,222,481,0,698,0,0,386.5693333,481.3966667,130.51